"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality"
"3942","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.17191,39.405434,"California",2021,1,"United States of America","OBS1058999524","CLO","Glenn","Sacramento NWR"
"3943","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.1517,37.641933,"California",2021,1,"United States of America","OBS1054760263","CLO","Alameda","Hayward Regional Shoreline"
"3944","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.981544,38.146843,"California",2021,1,"United States of America","OBS1054848527","CLO","Solano","Grizzly Island Wildlife Area"
"3945","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.04637,33.69566,"California",2021,1,"United States of America","OBS1042342315","CLO","Orange","Bolsa Chica Conservancy, Huntington Beach US-CA 33.69566, -118.04637"
"3946","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.08245,33.981018,"California",2021,1,"United States of America","OBS1047780391","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds"
"3947","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.08245,33.981018,"California",2021,1,"United States of America","OBS1048038682","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds"
"3948","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.665764,37.914433,"California",2021,1,"United States of America","OBS1051030235","CLO","Marin","Bolinas Lagoon--Harbor Seal haulout"
"3949","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22459,37.49895,"California",2021,1,"United States of America","OBS1048936018","CLO","San Mateo","Bair Island Wildlife Refuge & Trail-Redwood City"
"3950","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.81359,38.213234,"California",2021,1,"United States of America","OBS1060078793","CLO","Marin","Chileno Valley"
"3951","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.08151,34.09919,"California",2021,1,"United States of America","OBS1052883328","CLO","Ventura","Mugu Lagoon--east arm"
"3952","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71748,38.665752,"California",2021,1,"United States of America","OBS1060207933","CLO","Yolo","Woodland/Davis WTP"
"3953","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.21136,40.684887,"California",2021,1,"United States of America","OBS1062186576","CLO","Humboldt","Humboldt Bay NWR--Salmon Creek Unit"
"3954","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.91708,32.85833,"California",2021,1,"United States of America","OBS1057230060","CLO","San Diego","Lindo Lake"
"3955","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.24738,37.752598,"California",2021,1,"United States of America","OBS1061410369","CLO","Alameda","Elsie Roemer Bird Sanctuary"
"3956","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22608,37.498665,"California",2021,1,"United States of America","OBS1050365721","CLO","San Mateo","Bair Island Redwood City Ca - 37.499x-122.226 - Dec 11, 2015 1:13 PM"
"3957","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.24738,37.752598,"California",2021,1,"United States of America","OBS1041366734","CLO","Alameda","Elsie Roemer Bird Sanctuary"
"3958","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.354485,37.937782,"California",2021,1,"United States of America","OBS1063171571","CLO","San Joaquin","Stockton WTP--wetlands (restricted access)"
"3959","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.75115,38.552956,"California",2021,1,"United States of America","OBS1063243742","CLO","Yolo","Antioch Drive, Davis, California, US (38.553, -121.751)"
"3960","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1046034256","CLO","Orange","Bolsa Chica Ecological Reserve"
"3961","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10445,37.459167,"California",2021,1,"United States of America","OBS1061713408","CLO","Santa Clara","Palo Alto Baylands"
"3962","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.32346,37.805206,"California",2021,1,"United States of America","OBS1062542533","CLO","Alameda","Middle Harbor Shoreline Park, Oakland US-CA 37.80521, -122.32347"
"3963","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.47926,38.44075,"California",2021,1,"United States of America","OBS1062706928","CLO","Sacramento","Sacramento Reg Wastewater Treatment Plant (limited access)"
"3964","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.70091,38.618774,"California",2021,1,"United States of America","OBS1052210432","CLO","Yolo","CR27 fields--CR103 to CR104"
"3965","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71748,38.665752,"California",2021,1,"United States of America","OBS1062765785","CLO","Yolo","Woodland/Davis WTP"
"3966","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.26277,34.231674,"California",2021,1,"United States of America","OBS1053548956","CLO","Ventura","Santa Clara River Estuary"
"3967","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.91488,33.503365,"California",2021,1,"United States of America","OBS1063577981","CLO","Riverside","Salton Sea SRA--Headquarters and Campground"
"3968","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.21136,40.684887,"California",2021,1,"United States of America","OBS1043792586","CLO","Humboldt","Humboldt Bay NWR--Salmon Creek Unit"
"3969","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.045395,33.707493,"California",2021,1,"United States of America","OBS1044345798","CLO","Orange","Bolsa Chica--Brightwater area"
"3970","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.626495,37.17769,"California",2021,1,"United States of America","OBS1048191070","CLO","Merced","Merced NWR"
"3971","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.045395,33.707493,"California",2021,1,"United States of America","OBS1041515437","CLO","Orange","Bolsa Chica--Brightwater area"
"3972","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.96148,37.433464,"California",2021,1,"United States of America","OBS1041623699","CLO","Santa Clara","Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate"
"3973","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1054203236","CLO","Orange","Bolsa Chica Ecological Reserve"
"3974","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.34608,40.575874,"California",2021,1,"United States of America","OBS1045229747","CLO","Humboldt","Russ Ranch Wetlands"
"3975","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.562836,38.122574,"California",2021,1,"United States of America","OBS1063543559","CLO","Marin","Petaluma Marsh WA--Rush Creek Unit (accessed by Binford Rd or Pinheiro Fire Rd)"
"3976","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.3067,33.08962,"California",2021,1,"United States of America","OBS1059571391","CLO","San Diego","Batiquitos Lagoon--Navigator Circle"
"3977","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.8418,35.344524,"California",2021,1,"United States of America","OBS1059588870","CLO","San Luis Obispo","Morro Bay SP--Marina/Boardwalk Trail"
"3978","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.17191,39.405434,"California",2021,1,"United States of America","OBS1042329415","CLO","Glenn","Sacramento NWR"
"3979","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.613365,38.91639,"California",2021,1,"United States of America","OBS1058780175","CLO","Sutter","Sacramento Avenue, Yuba City, California, US (38.916, -121.613)"
"3980","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1049158256","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"3981","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.89198,39.29035,"California",2021,1,"United States of America","OBS1049775378","CLO","Sutter","GH Land Co."
"3982","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.065056,32.555016,"California",2021,1,"United States of America","OBS1062620445","CLO","San Diego","Dairy Mart Rd.--main pond"
"3983","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.06011,34.03189,"California",2021,1,"United States of America","OBS1042818629","CLO","Los Angeles","Legg Lake"
"3984","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.12549,32.573364,"California",2021,1,"United States of America","OBS1050191464","CLO","San Diego","Tijuana Slough NWR--visitor center & adjacent trails"
"3985","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10559,37.451065,"California",2021,1,"United States of America","OBS1041261050","CLO","Santa Clara","Byxbee Park"
"3986","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.076164,33.98721,"California",2021,1,"United States of America","OBS1041621465","CLO","Los Angeles","San Gabriel River--north of Mines Ave."
"3987","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.59336,35.7592,"California",2021,1,"United States of America","OBS1041743631","CLO","Kern","Kern NWR"
"3988","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10445,37.459167,"California",2021,1,"United States of America","OBS1052064797","CLO","Santa Clara","Palo Alto Baylands"
"3989","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.314766,37.890327,"California",2021,1,"United States of America","OBS1062449915","CLO","Alameda","McLaughlin Eastshore SP--Albany access"
"3990","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.02233,33.684948,"California",2021,1,"United States of America","OBS1062490450","CLO","Orange","Harriett M. Wieder Regional Park, Huntington Beach"
"3991","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63636,38.56327,"California",2021,1,"United States of America","OBS1042884661","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56327, -121.63636"
"3992","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1063573466","CLO","Riverside","Salton Sea--North Shore marina"
"3993","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.238945,32.75642,"California",2021,1,"United States of America","OBS1058842563","CLO","San Diego","San Diego River--Robb Field & mudflats"
"3994","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.48541,38.059887,"California",2021,1,"United States of America","OBS1059255492","CLO","San Joaquin","14007–14521 W Eight Mile Rd, Stockton US-CA 38.05989, -121.48542"
"3995","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.17191,39.405434,"California",2021,1,"United States of America","OBS1048929277","CLO","Glenn","Sacramento NWR"
"3996","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.85738,39.50666,"California",2021,1,"United States of America","OBS1059398151","CLO","Butte","Aguas Frias Rd."
"3997","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43184,38.275787,"California",2021,1,"United States of America","OBS1273341776","CLO","Sacramento","Desmond Rd."
"3998","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.85271,35.31707,"California",2021,1,"United States of America","OBS1050773295","CLO","San Luis Obispo","Pecho Road Willows"
"3999","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.80163,33.85572,"California",2021,1,"United States of America","OBS1047904589","CLO","Orange","Upper Santa Ana River--Lakeview Ave. to Imperial Hwy"
"4000","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1046433041","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"4001","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22459,37.49895,"California",2021,1,"United States of America","OBS1053056115","CLO","San Mateo","Bair Island Wildlife Refuge & Trail-Redwood City"
"4002","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09738,37.546402,"California",2021,1,"United States of America","OBS1043506861","CLO","Alameda","Don Edwards NWR--No Name Trail"
"4003","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22812,32.750957,"California",2021,1,"United States of America","OBS1053698184","CLO","San Diego","Famosa Slough"
"4004","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.117874,33.767723,"California",2021,1,"United States of America","OBS1055927466","CLO","Los Angeles","Sim's Pond Bio Preserve"
"4005","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.198166,40.610134,"California",2021,1,"United States of America","OBS1043935982","CLO","Humboldt","Eel River--Worswick gravel bar"
"4006","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62663,38.548367,"California",2021,1,"United States of America","OBS1044558340","CLO","Yolo","Yolo Bypass Wildlife Area--Auto Tour Route"
"4007","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.686935,39.52687,"California",2021,1,"United States of America","OBS1060524674","CLO","Butte","Hwy 99--Nelson Rd to Afterbay"
"4008","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.709625,33.07576,"California",2021,1,"United States of America","OBS1063451337","CLO","Imperial","Sonny Bono Salton Sea NWR--Vendel Rd."
"4009","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.886734,33.62359,"California",2021,1,"United States of America","OBS1057271095","CLO","Orange","Upper Newport Bay--Back Bay Dr."
"4010","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.26277,34.231674,"California",2021,1,"United States of America","OBS1057454740","CLO","Ventura","Santa Clara River Estuary"
"4011","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.17191,39.405434,"California",2021,1,"United States of America","OBS1057470283","CLO","Glenn","Sacramento NWR"
"4012","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.08151,34.09919,"California",2021,1,"United States of America","OBS1050952882","CLO","Ventura","Mugu Lagoon--east arm"
"4013","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1041783297","CLO","Sacramento","Cosumnes River Preserve"
"4014","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.6823,34.033386,"California",2021,1,"United States of America","OBS1062775120","CLO","Los Angeles","Malibu Lagoon"
"4015","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.112206,32.589397,"California",2021,1,"United States of America","OBS1051660281","CLO","San Diego","Bayshore Bikeway--10th Street"
"4016","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.886734,33.62359,"California",2021,1,"United States of America","OBS1055337630","CLO","Orange","Upper Newport Bay--Back Bay Dr."
"4017","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27245,33.003563,"California",2021,1,"United States of America","OBS1043305513","CLO","San Diego","San Elijo Lagoon--Rios Ave. entrance"
"4018","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62203,37.167942,"California",2021,1,"United States of America","OBS1058920963","CLO","Merced","Merced NWR--Auto Loop"
"4019","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.85738,39.50666,"California",2021,1,"United States of America","OBS1058990065","CLO","Butte","Aguas Frias Rd."
"4020","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.83833,35.331646,"California",2021,1,"United States of America","OBS1057146360","CLO","San Luis Obispo","Morro Bay--Audubon overlook"
"4021","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.375854,35.90652,"California",2021,1,"United States of America","OBS1055912265","CLO","Tulare","Pixley NWR"
"4022","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.4207,35.895447,"California",2021,1,"United States of America","OBS1044678745","CLO","Tulare","Alpaugh Irrigation Pond"
"4023","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09843,40.85997,"California",2021,1,"United States of America","OBS1043368911","CLO","Humboldt","95521, Arcata US-CA 40.85997, -124.09843"
"4024","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.84227,35.32174,"California",2021,1,"United States of America","OBS1046028043","CLO","San Luis Obispo","Sweet Springs Nature Preserve"
"4025","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.33181,38.21305,"California",2021,1,"United States of America","OBS1059659211","CLO","Napa","San Pablo Bay National Wildlife Refuge, Napa US-CA 38.21305, -122.33181"
"4026","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71748,38.665752,"California",2021,1,"United States of America","OBS1056831891","CLO","Yolo","Woodland/Davis WTP"
"4027","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.45222,39.0714,"California",2021,1,"United States of America","OBS1057332083","CLO","Yuba","Ostrom Rd."
"4028","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22184,32.759228,"California",2021,1,"United States of America","OBS1041743646","CLO","San Diego","San Diego River--estuary (Old Sea World Dr.)"
"4029","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.34328,33.82865,"California",2021,1,"United States of America","OBS1045104458","CLO","Los Angeles","Madrona Marsh"
"4030","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.515656,38.166683,"California",2021,1,"United States of America","OBS1047308009","CLO","San Joaquin","Staten Island"
"4031","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22459,37.49895,"California",2021,1,"United States of America","OBS1048147394","CLO","San Mateo","Bair Island Wildlife Refuge & Trail-Redwood City"
"4032","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.065056,32.555016,"California",2021,1,"United States of America","OBS1047984041","CLO","San Diego","Dairy Mart Rd.--main pond"
"4033","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.20656,40.61212,"California",2021,1,"United States of America","OBS1043311256","CLO","Humboldt","Eel River--Fernbridge/Singley gravel bar"
"4034","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.8756,34.4136,"California",2021,1,"United States of America","OBS1049679174","CLO","Santa Barbara","Devereux Slough"
"4035","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43184,38.275787,"California",2021,1,"United States of America","OBS1062006941","CLO","Sacramento","Desmond Rd."
"4036","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09735,37.555523,"California",2021,1,"United States of America","OBS1043745327","CLO","Alameda","Coyote Hills Regional Park--Bayview Trail"
"4037","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.95399,33.65074,"California",2021,1,"United States of America","OBS1062669543","CLO","Orange","21471 Brookhurst St, Huntington Beach US-CA 33.65074, -117.95399"
"4038","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.8418,35.344524,"California",2021,1,"United States of America","OBS1062628969","CLO","San Luis Obispo","Morro Bay SP--Marina/Boardwalk Trail"
"4039","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.845825,35.320232,"California",2021,1,"United States of America","OBS1051365389","CLO","San Luis Obispo","473 Ramona Ave,Los Osos,  US-CA - 35.3202x-120.8458"
"4040","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63636,38.56327,"California",2021,1,"United States of America","OBS1051470076","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56327, -121.63636"
"4041","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.037865,33.70328,"California",2021,1,"United States of America","OBS1051555213","CLO","Orange","Bolsa Chica Wetlands"
"4042","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.02708,33.68298,"California",2021,1,"United States of America","OBS1052113771","CLO","Orange","HWRP--Area 1"
"4043","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71734,38.044,"California",2021,1,"United States of America","OBS1043729679","CLO","Sacramento","Sherman Island--East Levee Rd."
"4044","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.52661,37.88382,"California",2021,1,"United States of America","OBS1061898898","CLO","Marin","Greene Street"
"4045","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.375854,35.90652,"California",2021,1,"United States of America","OBS1045066262","CLO","Tulare","Pixley NWR"
"4046","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1052356720","CLO","Orange","Bolsa Chica Ecological Reserve"
"4047","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.65931,39.524284,"California",2021,1,"United States of America","OBS1046476374","CLO","Butte","Nelson Ave"
"4048","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.34328,33.82865,"California",2021,1,"United States of America","OBS1046689422","CLO","Los Angeles","Madrona Marsh"
"4049","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25007,37.521053,"California",2021,1,"United States of America","OBS1054105233","CLO","San Mateo","Nob Hill Pond"
"4050","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.95225,38.11906,"California",2021,1,"United States of America","OBS1054220175","CLO","Marin","Pt. Reyes--Abbotts Lagoon"
"4051","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1054745620","CLO","Orange","Bolsa Chica Ecological Reserve"
"4052","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63953,39.523064,"California",2021,1,"United States of America","OBS1041778918","CLO","Butte","Nelson Ave. (no forebay)"
"4053","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1054953226","CLO","Riverside","Salton Sea--North Shore marina"
"4054","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.34608,40.575874,"California",2021,1,"United States of America","OBS1043755613","CLO","Humboldt","Russ Ranch Wetlands"
"4055","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.46778,39.329094,"California",2021,1,"United States of America","OBS1049797285","CLO","Yuba","South Honcut"
"4056","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.04079,39.194935,"California",2021,1,"United States of America","OBS1051015551","CLO","Colusa","Colusa National Wildlife Refuge, Colusa US-CA 39.19493, -122.04079"
"4057","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.68025,37.93093,"California",2021,1,"United States of America","OBS1051028476","CLO","Marin","Audubon Canyon Ranch"
"4058","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.886734,33.62359,"California",2021,1,"United States of America","OBS1044377531","CLO","Orange","Upper Newport Bay--Back Bay Dr."
"4059","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.44374,38.157692,"California",2021,1,"United States of America","OBS1044444257","CLO","San Joaquin","Woodbridge Ecological Reserve (Isenberg Crane Reserve)"
"4060","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.44374,38.157692,"California",2021,1,"United States of America","OBS1056741463","CLO","San Joaquin","Woodbridge Ecological Reserve (Isenberg Crane Reserve)"
"4061","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.230965,32.75944,"California",2021,1,"United States of America","OBS1058827423","CLO","San Diego","Old Sea World Drive, San Diego, California, US (32.759, -117.231)"
"4062","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.00714,32.857094,"California",2021,1,"United States of America","OBS1051588178","CLO","San Diego","Santee Lakes"
"4063","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.053795,34.141457,"California",2021,1,"United States of America","OBS1056359216","CLO","Los Angeles","The Arboretum Los Angeles County Arboretum"
"4064","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.7324,39.046444,"California",2021,1,"United States of America","OBS1045113359","CLO","Sutter","Sutter NWR--east side ponds"
"4065","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.72099,39.57322,"California",2021,1,"United States of America","OBS1052443032","CLO","Butte","Nelson road"
"4066","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.1517,37.641933,"California",2021,1,"United States of America","OBS1057401631","CLO","Alameda","Hayward Regional Shoreline"
"4067","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.47926,38.44075,"California",2021,1,"United States of America","OBS1046311402","CLO","Sacramento","Sacramento Reg Wastewater Treatment Plant (limited access)"
"4068","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.8418,35.344524,"California",2021,1,"United States of America","OBS1059444394","CLO","San Luis Obispo","Morro Bay SP--Marina/Boardwalk Trail"
"4069","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.314766,37.890327,"California",2021,1,"United States of America","OBS1058773562","CLO","Alameda","McLaughlin Eastshore SP--Albany access"
"4070","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.84268,33.663727,"California",2021,1,"United States of America","OBS1053955246","CLO","Orange","IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine"
"4071","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1054950493","CLO","Riverside","Salton Sea--North Shore marina"
"4072","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1060172352","CLO","Orange","Bolsa Chica Ecological Reserve"
